datasheet_id|enhancement_id|
000000073|000008771002|
000000073|000008494003|
000000073|000008353002|
000000073|000008494002|
000000073|000008478005|
000000073|000008486004|
000000073|000008490002|
000000073|000008482004|
000000073|000008482002|
000000073|000008482005|
000000073|000008532003|
000000073|000008478003|
000000073|000008490003|
000000073|000008474003|
000000073|000008771004|
000000073|000008482003|
000000073|000008771003|
000000073|000008528003|
000000073|000008486003|
000000076|000008486004|
000000076|000008482004|
000000076|000008771002|
000000076|000008482003|
000000076|000008771004|
000000076|000008376002|
000000076|000008771003|
000000076|000008532002|
000000076|000008522004|
000000076|000008494002|
000000076|000008353003|
000000076|000008528003|
000000076|000008478005|
000000076|000008490003|
000000076|000008494003|
000000076|000008376003|
000000076|000008376004|
000000076|000008486003|
000000076|000008490002|
000000076|000008482005|
000000076|000008532003|
000000076|000008528005|
000000076|000008522002|
000000076|000008353005|
000000076|000008490005|
000000076|000008353002|
000000076|000008490004|
000000076|000008528002|
000000076|000008474005|
000000076|000008474004|
000000076|000008376005|
000000076|000008528004|
000000076|000008532004|
000000076|000008478003|
000000076|000008532005|
000000079|000008494004|
000000079|000008528003|
000000079|000008376004|
000000079|000008486003|
000000079|000008528002|
000000079|000008528004|
000000079|000008490003|
000000079|000008353003|
000000079|000008478005|
000000079|000008494003|
000000079|000008771002|
000000079|000008474005|
000000079|000008771004|
000000079|000008532002|
000000079|000008482004|
000000079|000008376003|
000000079|000008478003|
000000079|000008490002|
000000079|000008774005|
000000079|000008522002|
000000079|000008494005|
000000079|000008774004|
000000079|000008774003|
000000079|000008528005|
000000079|000008774002|
000000079|000008532003|
000000079|000008532005|
000000079|000008482005|
000000079|000008486004|
000000079|000008494002|
000000079|000008482003|
000000079|000008353002|
000000079|000008532004|
000000079|000008771003|
000000079|000008474004|
000000079|000008522004|
000000079|000008353005|
000000079|000008376002|
000000079|000008376005|
000000083|000008478003|
000000083|000008486004|
000000083|000008490002|
000000083|000008376004|
000000083|000008474004|
000000083|000008376003|
000000083|000008771003|
000000083|000008486003|
000000083|000008353004|
000000083|000008522005|
000000083|000008528004|
000000083|000008474005|
000000083|000008482002|
000000083|000008482004|
000000083|000008482005|
000000083|000008522004|
000000083|000008353003|
000000083|000008490003|
000000083|000008532004|
000000083|000008528005|
000000083|000008532003|
000000083|000008482003|
000000083|000008532005|
000000083|000008353002|
000000083|000008494003|
000000083|000008376002|
000000083|000008353005|
000000083|000008494002|
000000083|000008771002|
000000083|000008532002|
000000083|000008528002|
000000083|000008478005|
000000083|000008771004|
000000083|000008474003|
000000083|000008376005|
000000083|000008528003|
000000083|000008522002|
000000094|000008528004|
000000094|000008482004|
000000094|000008532004|
000000094|000008478003|
000000094|000008522002|
000000094|000008771003|
000000094|000008490003|
000000094|000008778002|
000000094|000008486004|
000000094|000008353005|
000000094|000008376005|
000000094|000008771004|
000000094|000008376003|
000000094|000008532002|
000000094|000008771002|
000000094|000008494003|
000000094|000008778005|
000000094|000008778003|
000000094|000008376002|
000000094|000008486005|
000000094|000008532005|
000000094|000008528005|
000000094|000008478005|
000000094|000008528002|
000000094|000008353002|
000000094|000008474004|
000000094|000008486003|
000000094|000008486002|
000000094|000008778004|
000000094|000008532003|
000000094|000008528003|
000000094|000008494002|
000000094|000008474005|
000000094|000008376004|
000000094|000008482005|
000000094|000008522004|
000000094|000008353003|
000000112|000008528004|
000000112|000008494002|
000000112|000008490003|
000000112|000008482004|
000000112|000008532002|
000000112|000008486004|
000000112|000008353002|
000000112|000008353005|
000000112|000008353003|
000000112|000008528005|
000000112|000008532003|
000000112|000008376004|
000000112|000008482005|
000000112|000008486003|
000000112|000008478005|
000000112|000008494003|
000000112|000008376002|
000000112|000008771002|
000000112|000008482003|
000000112|000008522004|
000000112|000008528003|
000000112|000008532004|
000000112|000008771003|
000000112|000008376005|
000000112|000008532005|
000000112|000008528002|
000000112|000008474004|
000000112|000008474005|
000000112|000008478003|
000000112|000008522002|
000000112|000008490002|
000000112|000008771004|
000000112|000008376003|
000000115|000008774005|
000000115|000008490003|
000000115|000008522002|
000000115|000008771002|
000000115|000008494003|
000000115|000008353002|
000000115|000008482003|
000000115|000008532005|
000000115|000008522004|
000000115|000008528002|
000000115|000008532004|
000000115|000008532002|
000000115|000008528003|
000000115|000008771003|
000000115|000008486004|
000000115|000008376003|
000000115|000008376005|
000000115|000008353005|
000000115|000008771004|
000000115|000008474005|
000000115|000008774003|
000000115|000008376004|
000000115|000008494005|
000000115|000008482004|
000000115|000008482005|
000000115|000008774004|
000000115|000008494004|
000000115|000008490002|
000000115|000008353003|
000000115|000008486003|
000000115|000008532003|
000000115|000008494002|
000000115|000008774002|
000000115|000008478005|
000000115|000008478003|
000000115|000008528004|
000000115|000008528005|
000000115|000008474004|
000000115|000008376002|
000000119|000008528002|
000000119|000008490004|
000000119|000008528004|
000000119|000008478003|
000000119|000008474004|
000000119|000008474005|
000000119|000008532002|
000000119|000008490005|
000000119|000008532005|
000000119|000008528005|
000000119|000008376004|
000000119|000008482005|
000000119|000008486003|
000000119|000008490003|
000000119|000008353003|
000000119|000008522002|
000000119|000008478005|
000000119|000008494003|
000000119|000008376002|
000000119|000008771002|
000000119|000008490002|
000000119|000008353002|
000000119|000008482003|
000000119|000008376003|
000000119|000008482004|
000000119|000008486004|
000000119|000008494002|
000000119|000008376005|
000000119|000008353005|
000000119|000008771003|
000000119|000008528003|
000000119|000008532004|
000000119|000008532003|
000000119|000008771004|
000000119|000008522004|
000000135|000008522002|
000000135|000008771002|
000000135|000008474003|
000000135|000008376003|
000000135|000008528002|
000000135|000008486004|
000000135|000008494003|
000000135|000008494002|
000000135|000008532005|
000000135|000008532002|
000000135|000008528004|
000000135|000008474004|
000000135|000008532003|
000000135|000008494004|
000000135|000008522005|
000000135|000008482003|
000000135|000008474005|
000000135|000008353004|
000000135|000008771003|
000000135|000008353002|
000000135|000008528003|
000000135|000008353005|
000000135|000008482005|
000000135|000008490002|
000000135|000008528005|
000000135|000008774002|
000000135|000008532004|
000000135|000008353003|
000000135|000008478005|
000000135|000008774003|
000000135|000008774004|
000000135|000008774005|
000000135|000008482004|
000000135|000008376005|
000000135|000008771004|
000000135|000008376004|
000000135|000008490003|
000000135|000008478003|
000000135|000008486003|
000000135|000008522004|
000000135|000008376002|
000000135|000008494005|
000000140|000008353003|
000000140|000008486004|
000000140|000008353005|
000000140|000008376004|
000000140|000008486003|
000000140|000008478003|
000000140|000008528005|
000000140|000008494003|
000000140|000008474005|
000000140|000008482005|
000000140|000008482003|
000000140|000008528003|
000000140|000008494002|
000000140|000008478005|
000000140|000008522004|
000000140|000008532004|
000000140|000008771004|
000000140|000008482004|
000000140|000008376002|
000000140|000008522003|
000000140|000008474004|
000000140|000008376005|
000000140|000008771002|
000000140|000008478004|
000000140|000008376003|
000000140|000008353002|
000000140|000008771003|
000000140|000008490002|
000000140|000008522002|
000000140|000008482002|
000000140|000008532002|
000000140|000008528002|
000000140|000008528004|
000000140|000008490003|
000000140|000008478002|
000000140|000008532003|
000000140|000008532005|
000000148|000008528002|
000000148|000008532002|
000000148|000008376002|
000000148|000008528004|
000000148|000008522004|
000000148|000008353003|
000000148|000008532005|
000000148|000008482004|
000000148|000008490002|
000000148|000008478003|
000000148|000008376003|
000000148|000008482003|
000000148|000008353002|
000000148|000008771004|
000000148|000008486004|
000000148|000008522002|
000000148|000008376004|
000000148|000008532004|
000000148|000008528005|
000000148|000008771003|
000000148|000008376005|
000000148|000008490003|
000000148|000008474004|
000000148|000008482005|
000000148|000008528003|
000000148|000008353005|
000000148|000008494002|
000000148|000008478005|
000000148|000008486003|
000000148|000008532003|
000000148|000008474005|
000000148|000008494003|
000000148|000008771002|
000000158|000008353003|
000000158|000008532003|
000000158|000008532004|
000000158|000008474005|
000000158|000008494003|
000000158|000008376002|
000000158|000008771004|
000000158|000008353005|
000000158|000008474004|
000000158|000008528004|
000000158|000008494002|
000000158|000008490003|
000000158|000008771002|
000000158|000008522002|
000000158|000008478003|
000000158|000008771003|
000000158|000008490002|
000000158|000008528005|
000000158|000008522004|
000000158|000008482005|
000000158|000008532002|
000000158|000008376004|
000000158|000008482003|
000000158|000008486004|
000000158|000008482004|
000000158|000008528003|
000000158|000008528002|
000000158|000008376003|
000000158|000008532005|
000000158|000008353002|
000000158|000008478005|
000000158|000008376005|
000000158|000008486003|
000000159|000008482005|
000000159|000008478005|
000000159|000008474005|
000000159|000008353002|
000000159|000008376003|
000000159|000008376002|
000000159|000008771003|
000000159|000008778005|
000000159|000008771004|
000000159|000008482004|
000000159|000008522004|
000000159|000008478003|
000000159|000008486005|
000000159|000008353005|
000000159|000008532002|
000000159|000008532003|
000000159|000008522002|
000000159|000008494003|
000000159|000008528002|
000000159|000008376004|
000000159|000008528004|
000000159|000008353003|
000000159|000008528005|
000000159|000008532005|
000000159|000008778004|
000000159|000008778003|
000000159|000008494002|
000000159|000008474004|
000000159|000008490003|
000000159|000008486003|
000000159|000008376005|
000000159|000008486004|
000000159|000008528003|
000000159|000008771002|
000000159|000008778002|
000000159|000008532004|
000000159|000008486002|
000000284|000008778002|
000000284|000008771004|
000000284|000008474005|
000000284|000008771002|
000000284|000008376005|
000000284|000008528005|
000000284|000008532003|
000000284|000008528003|
000000284|000008486003|
000000284|000008376002|
000000284|000008486002|
000000284|000008494002|
000000284|000008482005|
000000284|000008522004|
000000284|000008376004|
000000284|000008771003|
000000284|000008522002|
000000284|000008532002|
000000284|000008482004|
000000284|000008353002|
000000284|000008376003|
000000284|000008478005|
000000284|000008353005|
000000284|000008486005|
000000284|000008490003|
000000284|000008532004|
000000284|000008532005|
000000284|000008353003|
000000284|000008474004|
000000284|000008528002|
000000284|000008486004|
000000284|000008528004|
000000284|000008474003|
000000284|000008778003|
000000284|000008353004|
000000284|000008478003|
000000284|000008522005|
000000284|000008778004|
000000284|000008778005|
000000284|000008494003|
000000300|000008490002|
000000300|000008528004|
000000300|000008532005|
000000300|000008353002|
000000300|000008774003|
000000300|000008486003|
000000300|000008774002|
000000300|000008494004|
000000300|000008353003|
000000300|000008478005|
000000300|000008353005|
000000300|000008771002|
000000300|000008474005|
000000300|000008490003|
000000300|000008771003|
000000300|000008482004|
000000300|000008482005|
000000300|000008522002|
000000300|000008376004|
000000300|000008532002|
000000300|000008376005|
000000300|000008532003|
000000300|000008486004|
000000300|000008528003|
000000300|000008474004|
000000300|000008482003|
000000300|000008528005|
000000300|000008494005|
000000300|000008528002|
000000300|000008771004|
000000300|000008376003|
000000300|000008532004|
000000300|000008494002|
000000300|000008522004|
000000300|000008494003|
000000300|000008774005|
000000300|000008478003|
000000300|000008774004|
000000300|000008376002|
000000301|000008532004|
000000301|000008522004|
000000301|000008778004|
000000301|000008771003|
000000301|000008376002|
000000301|000008778005|
000000301|000008482005|
000000301|000008486004|
000000301|000008528004|
000000301|000008376004|
000000301|000008771004|
000000301|000008771002|
000000301|000008353003|
000000301|000008532002|
000000301|000008494002|
000000301|000008532003|
000000301|000008376005|
000000301|000008528005|
000000301|000008486002|
000000301|000008778002|
000000301|000008474004|
000000301|000008528002|
000000301|000008376003|
000000301|000008478003|
000000301|000008528003|
000000301|000008486005|
000000301|000008486003|
000000301|000008482004|
000000301|000008474005|
000000301|000008494003|
000000301|000008522002|
000000301|000008778003|
000000301|000008478005|
000000301|000008532005|
000000301|000008490003|
000000301|000008353002|
000000301|000008353005|
000000306|000008474005|
000000306|000008771003|
000000306|000008474004|
000000306|000008522003|
000000306|000008478002|
000000306|000008376005|
000000306|000008482004|
000000306|000008482005|
000000306|000008532004|
000000306|000008528002|
000000306|000008478005|
000000306|000008353002|
000000306|000008376002|
000000306|000008482003|
000000306|000008532005|
000000306|000008532003|
000000306|000008486003|
000000306|000008528004|
000000306|000008522002|
000000306|000008486004|
000000306|000008490003|
000000306|000008478003|
000000306|000008353005|
000000306|000008478004|
000000306|000008376003|
000000306|000008353003|
000000306|000008528003|
000000306|000008490002|
000000306|000008376004|
000000306|000008528005|
000000306|000008532002|
000000306|000008771002|
000000306|000008494003|
000000306|000008494002|
000000306|000008771004|
000000306|000008522004|
000000308|000008376002|
000000308|000008494003|
000000308|000008482004|
000000308|000008528004|
000000308|000008486005|
000000308|000008376003|
000000308|000008478003|
000000308|000008353003|
000000308|000008778004|
000000308|000008522002|
000000308|000008532004|
000000308|000008522004|
000000308|000008486004|
000000308|000008528002|
000000308|000008528005|
000000308|000008532005|
000000308|000008778005|
000000308|000008486002|
000000308|000008771002|
000000308|000008486003|
000000308|000008528003|
000000308|000008490003|
000000308|000008376005|
000000308|000008771003|
000000308|000008482005|
000000308|000008478005|
000000308|000008474005|
000000308|000008532003|
000000308|000008353002|
000000308|000008376004|
000000308|000008474004|
000000308|000008494002|
000000308|000008532002|
000000308|000008778003|
000000308|000008771004|
000000308|000008778002|
000000308|000008353005|
000000352|000008482005|
000000352|000008522005|
000000352|000008771003|
000000352|000008528002|
000000352|000008532005|
000000352|000008528005|
000000352|000008478005|
000000352|000008478003|
000000352|000008486004|
000000352|000008474003|
000000352|000008494002|
000000352|000008771002|
000000352|000008482003|
000000352|000008353004|
000000352|000008528004|
000000352|000008532003|
000000352|000008474005|
000000352|000008353005|
000000352|000008353003|
000000352|000008532004|
000000352|000008474004|
000000352|000008490003|
000000352|000008528003|
000000352|000008522002|
000000352|000008376003|
000000352|000008376005|
000000352|000008532002|
000000352|000008490002|
000000352|000008482004|
000000352|000008522004|
000000352|000008353002|
000000352|000008486003|
000000352|000008771004|
000000352|000008376002|
000000352|000008494003|
000000352|000008376004|
000000352|000008522003|
000000375|000008456002|
000000375|000008456004|
000000375|000008456005|
000000375|000008456003|
000000376|000008456005|
000000376|000008456002|
000000376|000008456003|
000000376|000008456004|
000000379|000008456002|
000000379|000008456003|
000000379|000008456004|
000000379|000008456005|
000000399|000008456005|
000000399|000008456002|
000000399|000008456004|
000000399|000008456003|
000000402|000008442003|
000000402|000008815004|
000000402|000008442004|
000000402|000008815005|
000000402|000008811005|
000000402|000008442005|
000000402|000008811002|
000000402|000008811004|
000000402|000008815003|
000000402|000008811003|
000000402|000008815002|
000000402|000008442002|
000000404|000008442005|
000000404|000008442004|
000000404|000008442002|
000000404|000008811005|
000000404|000008811002|
000000404|000008811004|
000000404|000008442003|
000000404|000008811003|
000000405|000008811002|
000000405|000008442003|
000000405|000008442005|
000000405|000008442004|
000000405|000008811003|
000000405|000008811005|
000000405|000008811004|
000000405|000008442002|
000000428|000008811005|
000000428|000008811003|
000000428|000008442005|
000000428|000008442004|
000000428|000008442003|
000000428|000008811002|
000000428|000008811004|
000000428|000008442002|
000000460|000008412002|
000000460|000008348002|
000000460|000008421002|
000000460|000008412003|
000000460|000008417002|
000000460|000008421005|
000000460|000008412004|
000000460|000008412005|
000000460|000008421003|
000000460|000008348003|
000000460|000008421004|
000000460|000008348005|
000000460|000008408002|
000000460|000008404002|
000000460|000008404003|
000000460|000008408004|
000000460|000008417005|
000000460|000008408003|
000000460|000008408005|
000000460|000008404004|
000000460|000008348004|
000000460|000008404005|
000000463|000008348004|
000000463|000008421002|
000000463|000008348003|
000000463|000008412002|
000000463|000008408002|
000000463|000008417003|
000000463|000008348002|
000000463|000008408003|
000000463|000008412005|
000000463|000008417005|
000000463|000008408005|
000000463|000008408004|
000000463|000008412004|
000000463|000008417002|
000000463|000008348005|
000000463|000008412003|
000000463|000008417004|
000000465|000008421005|
000000465|000008348002|
000000465|000008408004|
000000465|000008408002|
000000465|000008348004|
000000465|000008408003|
000000465|000008421004|
000000465|000008348005|
000000465|000008421003|
000000465|000008404002|
000000465|000008421002|
000000465|000008404003|
000000465|000008412005|
000000465|000008417005|
000000465|000008412004|
000000465|000008412003|
000000465|000008408005|
000000465|000008348003|
000000465|000008404004|
000000465|000008412002|
000000465|000008417002|
000000465|000008404005|
000000499|000008421003|
000000499|000008421004|
000000499|000008421005|
000000499|000008408005|
000000499|000008348002|
000000499|000008348003|
000000499|000008348004|
000000499|000008348005|
000000499|000008412002|
000000499|000008412003|
000000499|000008412004|
000000499|000008412005|
000000499|000008408004|
000000499|000008408003|
000000499|000008408002|
000000499|000008417005|
000000499|000008417002|
000000508|000008504005|
000000508|000008504004|
000000508|000008504002|
000000508|000008504003|
000000509|000008504005|
000000509|000008504004|
000000509|000008504002|
000000509|000008504003|
000000510|000008504002|
000000510|000008504005|
000000510|000008504003|
000000510|000008504004|
000000523|000008554002|
000000523|000008543002|
000000523|000008543003|
000000523|000008554003|
000000523|000008554004|
000000523|000008554005|
000000523|000008550002|
000000523|000008550005|
000000523|000008550003|
000000523|000008550004|
000000523|000008372002|
000000523|000008372003|
000000523|000008372005|
000000523|000008372004|
000000524|000008372004|
000000524|000008372005|
000000524|000008543003|
000000524|000008554002|
000000524|000008372002|
000000524|000008554003|
000000524|000008554004|
000000524|000008372003|
000000524|000008554005|
000000524|000008543002|
000000533|000008372004|
000000533|000008554004|
000000533|000008543003|
000000533|000008554005|
000000533|000008554002|
000000533|000008372003|
000000533|000008554003|
000000533|000008372002|
000000533|000008543002|
000000533|000008372005|
000000577|000008448005|
000000577|000008448003|
000000577|000008448002|
000000580|000008448005|
000000580|000008448003|
000000580|000008448002|
000000582|000008448005|
000000582|000008448003|
000000582|000008448004|
000000582|000008448002|
000000583|000008448005|
000000583|000008448003|
000000583|000008448004|
000000583|000008448002|
000000585|000008448003|
000000585|000008448004|
000000585|000008448002|
000000585|000008448005|
000000587|000008448003|
000000587|000008448004|
000000587|000008448005|
000000587|000008448002|
000000588|000008448005|
000000588|000008448003|
000000588|000008448004|
000000588|000008448002|
000000634|000008511003|
000000634|000008511005|
000000634|000008715002|
000000634|000008715004|
000000634|000008715003|
000000634|000008715005|
000000639|000008511004|
000000639|000008715004|
000000639|000008715002|
000000639|000008715003|
000000639|000008511005|
000000639|000008715005|
000000641|000008511005|
000000641|000008715002|
000000641|000008715005|
000000641|000008511002|
000000641|000008715004|
000000641|000008715003|
000000652|000008715002|
000000652|000008715004|
000000652|000008715003|
000000652|000008511005|
000000652|000008715005|
000000680|000008380002|
000000680|000008380005|
000000680|000008380003|
000000680|000008380004|
000000716|000008380002|
000000716|000008380003|
000000716|000008380005|
000000716|000008380004|
000000719|000008380004|
000000719|000008380002|
000000719|000008380003|
000000719|000008380005|
000000839|000008568003|
000000839|000008385002|
000000839|000008568005|
000000839|000008572003|
000000839|000008572004|
000000839|000008385003|
000000839|000008568004|
000000839|000008568002|
000000839|000008564002|
000000839|000008572002|
000000839|000008564003|
000000839|000008572005|
000000839|000008564005|
000000839|000008385004|
000000839|000008385005|
000000839|000008564004|
000000840|000008572004|
000000840|000008568003|
000000840|000008572003|
000000840|000008572005|
000000840|000008572002|
000000840|000008385002|
000000840|000008568005|
000000840|000008564005|
000000840|000008568004|
000000840|000008385003|
000000840|000008564002|
000000840|000008568002|
000000840|000008564003|
000000840|000008385004|
000000840|000008564004|
000000840|000008385005|
000000846|000008572005|
000000846|000008568002|
000000846|000008572002|
000000846|000008572003|
000000846|000008572004|
000000846|000008385003|
000000846|000008385002|
000000846|000008568005|
000000846|000008385004|
000000846|000008385005|
000000846|000008564005|
000000846|000008568003|
000000846|000008568004|
000000846|000008564002|
000000846|000008564003|
000000846|000008564004|
000000855|000008464004|
000000855|000008464003|
000000855|000008464005|
000000855|000008464006|
000000855|000008464002|
000000856|000008464002|
000000856|000008464004|
000000856|000008464006|
000000856|000008464003|
000000856|000008464005|
000000857|000008464004|
000000857|000008464003|
000000857|000008464002|
000000857|000008464006|
000000857|000008464005|
000000858|000008464002|
000000858|000008464005|
000000858|000008464006|
000000858|000008464003|
000000858|000008464004|
000000859|000008464005|
000000859|000008464006|
000000859|000008464003|
000000859|000008464004|
000000859|000008464002|
000000861|000008464005|
000000861|000008464003|
000000861|000008464002|
000000862|000008464003|
000000862|000008464002|
000000862|000008464005|
000000863|000008464003|
000000863|000008464002|
000000863|000008464005|
000000864|000008464003|
000000864|000008464002|
000000864|000008464005|
000000865|000008464003|
000000865|000008464004|
000000865|000008464005|
000000865|000008464002|
000000865|000008464006|
000000866|000008464006|
000000866|000008464005|
000000866|000008464004|
000000866|000008464003|
000000866|000008464002|
000000899|000008470002|
000000899|000008470003|
000000899|000008470004|
000000899|000008470005|
000000900|000008470004|
000000900|000008470003|
000000900|000008470002|
000000901|000008470004|
000000901|000008470003|
000000901|000008470002|
000000902|000008470004|
000000902|000008470003|
000000902|000008470002|
000000932|000008357006|
000000933|000008357002|
000000934|000008357005|
000000935|000008357003|
000000941|000008357002|
000000942|000008357005|
000000943|000008357003|
000001016|000008427005|
000001016|000008427004|
000001016|000008427002|
000001016|000008427003|
000001017|000008427004|
000001017|000008427002|
000001017|000008427003|
000001017|000008427005|
000001033|000008427002|
000001033|000008427005|
000001033|000008427003|
000001033|000008427004|
000001036|000008427003|
000001036|000008427002|
000001036|000008427005|
000001036|000008427004|
000001037|000008400005|
000001037|000008400002|
000001037|000008400003|
000001037|000008400004|
000001038|000008400002|
000001038|000008400003|
000001038|000008400005|
000001038|000008400004|
000001041|000008400002|
000001041|000008400003|
000001041|000008400004|
000001041|000008400005|
000001052|000008400004|
000001052|000008400003|
000001052|000008400005|
000001052|000008400002|
000001054|000008400005|
000001054|000008400003|
000001054|000008400002|
000001054|000008400004|
000001055|000008400002|
000001055|000008400005|
000001055|000008400003|
000001055|000008400004|
000001058|000008400005|
000001058|000008400002|
000001058|000008400003|
000001058|000008400004|
000001094|000008516004|
000001094|000008516003|
000001094|000008516002|
000001094|000008516005|
000001095|000008516002|
000001095|000008516005|
000001095|000008516003|
000001095|000008516004|
000001096|000008516002|
000001096|000008516005|
000001096|000008516004|
000001096|000008516003|
000001097|000008516005|
000001097|000008516004|
000001097|000008516002|
000001097|000008516003|
000001098|000008516005|
000001098|000008516002|
000001098|000008516004|
000001098|000008516003|
000001100|000008516002|
000001100|000008516003|
000001100|000008516005|
000001100|000008516004|
000001111|000008438002|
000001120|000008438003|
000001126|000008438003|
000001130|000008438004|
000001137|000008438005|
000001138|000008438005|
000001139|000008438005|
000001141|000008438005|
000001149|000008438004|
000001149|000008438003|
000001149|000008438002|
000001149|000008438005|
000001165|000008486004|
000001165|000008528003|
000001165|000008532005|
000001165|000008474004|
000001165|000008494003|
000001165|000008528002|
000001165|000008771002|
000001165|000008522004|
000001165|000008532004|
000001165|000008771003|
000001165|000008474005|
000001165|000008771004|
000001165|000008376002|
000001165|000008528005|
000001165|000008774002|
000001165|000008376004|
000001165|000008482002|
000001165|000008482005|
000001165|000008486003|
000001165|000008482003|
000001165|000008774003|
000001165|000008490003|
000001165|000008478003|
000001165|000008774004|
000001165|000008774005|
000001165|000008482004|
000001165|000008532002|
000001165|000008353003|
000001165|000008353002|
000001165|000008771005|
000001165|000008522002|
000001165|000008376005|
000001165|000008494002|
000001165|000008376003|
000001165|000008532003|
000001165|000008353005|
000001165|000008478005|
000001165|000008490002|
000001165|000008528004|
000001167|000008474005|
000001167|000008376002|
000001167|000008376005|
000001167|000008522004|
000001167|000008532005|
000001167|000008528003|
000001167|000008528002|
000001167|000008778005|
000001167|000008528005|
000001167|000008522002|
000001167|000008778002|
000001167|000008376003|
000001167|000008353002|
000001167|000008353005|
000001167|000008778003|
000001167|000008486003|
000001167|000008376004|
000001167|000008528004|
000001167|000008778004|
000001167|000008353003|
000001167|000008494002|
000001167|000008771003|
000001167|000008486005|
000001167|000008771004|
000001167|000008478005|
000001167|000008532003|
000001167|000008482004|
000001167|000008474004|
000001167|000008478003|
000001167|000008532002|
000001167|000008486004|
000001167|000008494003|
000001167|000008482005|
000001167|000008771002|
000001167|000008486002|
000001167|000008532004|
000001167|000008490003|
000001172|000008490003|
000001172|000008528002|
000001172|000008771002|
000001172|000008353005|
000001172|000008353003|
000001172|000008532005|
000001172|000008532003|
000001172|000008494003|
000001172|000008478003|
000001172|000008474002|
000001172|000008376003|
000001172|000008486004|
000001172|000008474003|
000001172|000008522005|
000001172|000008482003|
000001172|000008494002|
000001172|000008478005|
000001172|000008376005|
