datasheet_id|stratagem_id|
000000006|000008366007|
000000006|000008366005|
000000006|000008335010|
000000006|000009796002|
000000006|000009796003|
000000006|000008335004|
000000006|000009624002|
000000006|000009796004|
000000006|000008366006|
000000006|000009218005|
000000006|000009218003|
000000006|000009218006|
000000006|000009624003|
000000006|000008878004|
000000006|000009796006|
000000006|000009624005|
000000006|000008366003|
000000006|000009218004|
000000006|000008335002|
000000006|000008335012|
000000006|000009616004|
000000006|000008366004|
000000006|000009616002|
000000006|000008335009|
000000006|000008335008|
000000007|000009796004|
000000007|000009218004|
000000007|000009796003|
000000007|000008335008|
000000007|000008873002|
000000007|000009796002|
000000007|000009218005|
000000007|000008873003|
000000007|000008366003|
000000007|000008366004|
000000007|000008873006|
000000007|000008335003|
000000007|000008335002|
000000007|000009218002|
000000007|000008366005|
000000007|000009616004|
000000007|000008873007|
000000007|000008873004|
000000007|000008873005|
000000007|000009796006|
000000007|000008335006|
000000007|000008335005|
000000007|000009218003|
000000007|000009616002|
000000007|000008335009|
000000007|000009218006|
000000007|000008335004|
000000007|000008335012|
000000008|000009624002|
000000008|000009796006|
000000008|000009218005|
000000008|000009624003|
000000008|000008366007|
000000008|000009796004|
000000008|000009218006|
000000008|000009624004|
000000008|000008366004|
000000008|000008335002|
000000008|000009616002|
000000008|000009616004|
000000008|000008335012|
000000008|000008335010|
000000008|000008366005|
000000008|000008335008|
000000008|000009796002|
000000008|000008335004|
000000008|000009218003|
000000008|000009218002|
000000008|000008366003|
000000008|000009218004|
000000008|000008366006|
000000008|000009624005|
000000008|000008335005|
000000008|000008335009|
000000008|000009796003|
000000008|000008335003|
000000009|000008335005|
000000009|000009796003|
000000009|000008335012|
000000009|000008366005|
000000009|000008366004|
000000009|000009218006|
000000009|000008366006|
000000009|000009218003|
000000009|000008335008|
000000009|000008366007|
000000009|000009218005|
000000009|000009796002|
000000009|000008335009|
000000009|000008335010|
000000009|000009218002|
000000009|000008335004|
000000009|000008366003|
000000009|000009796004|
000000009|000009796006|
000000009|000009218004|
000000009|000008335002|
000000009|000008335003|
000000010|000009218004|
000000010|000009796003|
000000010|000008335003|
000000010|000009218003|
000000010|000008335004|
000000010|000008335005|
000000010|000008366003|
000000010|000008335010|
000000010|000008366004|
000000010|000008335012|
000000010|000009796004|
000000010|000008366005|
000000010|000008366006|
000000010|000009218006|
000000010|000009218002|
000000010|000008366007|
000000010|000009796002|
000000010|000008335002|
000000010|000009796006|
000000010|000008335008|
000000010|000008335009|
000000010|000009218005|
000000011|000008366006|
000000011|000008335011|
000000011|000009796006|
000000011|000008335002|
000000011|000008366004|
000000011|000008366003|
000000011|000009796002|
000000011|000009218004|
000000011|000008366005|
000000011|000009218002|
000000011|000008335012|
000000011|000009218006|
000000011|000008335005|
000000011|000008335003|
000000011|000008366007|
000000011|000008335010|
000000011|000008335006|
000000011|000009218003|
000000011|000009616004|
000000011|000008335004|
000000011|000009616002|
000000011|000009218005|
000000011|000008335009|
000000011|000009796003|
000000011|000009796004|
000000011|000008335008|
000000012|000009616002|
000000012|000009218004|
000000012|000008366004|
000000012|000008335012|
000000012|000008335010|
000000012|000008335003|
000000012|000009796004|
000000012|000009218003|
000000012|000009218002|
000000012|000008335002|
000000012|000008366007|
000000012|000009218005|
000000012|000009616004|
000000012|000008335005|
000000012|000008335009|
000000012|000009796006|
000000012|000009218006|
000000012|000008366003|
000000012|000008366006|
000000012|000009796003|
000000012|000008335004|
000000012|000008878004|
000000012|000008366005|
000000012|000009796002|
000000012|000008335008|
000000013|000009218005|
000000013|000008335008|
000000013|000009616002|
000000013|000008335003|
000000013|000008366005|
000000013|000009796004|
000000013|000008366007|
000000013|000008335010|
000000013|000009218004|
000000013|000009218006|
000000013|000009796002|
000000013|000008366006|
000000013|000008366004|
000000013|000008335004|
000000013|000008335005|
000000013|000008366003|
000000013|000008335012|
000000013|000009218003|
000000013|000009218002|
000000013|000009616004|
000000013|000009796006|
000000013|000008335002|
000000013|000009796003|
000000014|000009218003|
000000014|000008335008|
000000014|000009218005|
000000014|000008335004|
000000014|000008335005|
000000014|000009218002|
000000014|000008335003|
000000014|000008335012|
000000014|000009796003|
000000014|000009218006|
000000014|000008366004|
000000014|000008366005|
000000014|000008873006|
000000014|000009218004|
000000014|000009796004|
000000014|000008366003|
000000014|000008873004|
000000014|000008335009|
000000014|000008873005|
000000014|000009796006|
000000014|000008873002|
000000014|000008335002|
000000014|000008873007|
000000014|000009796002|
000000014|000008873003|
000000015|000009616004|
000000015|000009616002|
000000015|000009218005|
000000015|000008335012|
000000015|000008335002|
000000015|000009218002|
000000015|000008335004|
000000015|000009218006|
000000015|000009796006|
000000015|000009218003|
000000015|000009796003|
000000015|000009796004|
000000015|000009796002|
000000015|000008366007|
000000015|000008366005|
000000015|000008366006|
000000015|000008335008|
000000015|000009218004|
000000015|000008335010|
000000015|000008335009|
000000015|000008335005|
000000015|000008335003|
000000015|000008366004|
000000015|000008366003|
000000016|000009616002|
000000016|000009616005|
000000016|000008366006|
000000016|000009616003|
000000016|000009616004|
000000016|000008335003|
000000016|000009218005|
000000016|000008335005|
000000016|000009796002|
000000016|000008335002|
000000016|000008335010|
000000016|000008366007|
000000016|000009796006|
000000016|000008366004|
000000016|000008335008|
000000016|000008335006|
000000016|000009218006|
000000016|000008335009|
000000016|000009218002|
000000016|000008335012|
000000016|000009796004|
000000016|000008882002|
000000016|000008882003|
000000016|000008882004|
000000016|000008882005|
000000016|000008366005|
000000016|000008882006|
000000016|000009218004|
000000016|000008882007|
000000016|000009796003|
000000016|000008366003|
000000017|000009218006|
000000017|000009616002|
000000017|000008335003|
000000017|000008366004|
000000017|000009796002|
000000017|000008878006|
000000017|000008335009|
000000017|000008335005|
000000017|000009796006|
000000017|000009218002|
000000017|000008366006|
000000017|000009218004|
000000017|000008335012|
000000017|000009796004|
000000017|000008335010|
000000017|000009218005|
000000017|000008366007|
000000017|000008366003|
000000017|000008335008|
000000017|000009796003|
000000017|000009616004|
000000017|000008335002|
000000019|000008366006|
000000019|000008335010|
000000019|000008366004|
000000019|000009218006|
000000019|000009616002|
000000019|000008366005|
000000019|000009796004|
000000019|000008366003|
000000019|000009616004|
000000019|000009796006|
000000019|000008335003|
000000019|000008335012|
000000019|000009796002|
000000019|000008335005|
000000019|000009796003|
000000019|000009218005|
000000019|000009218002|
000000019|000008335009|
000000019|000008366007|
000000019|000008335008|
000000019|000009218004|
000000019|000008335002|
000000020|000009796004|
000000020|000008335009|
000000020|000009218006|
000000020|000009796003|
000000020|000008335003|
000000020|000008366003|
000000020|000009218004|
000000020|000008335006|
000000020|000008366005|
000000020|000008366007|
000000020|000008335008|
000000020|000009218002|
000000020|000009218005|
000000020|000008366006|
000000020|000009796002|
000000020|000009796006|
000000020|000008335005|
000000020|000008335002|
000000020|000008335012|
000000020|000008366004|
000000020|000008335010|
000000021|000009624003|
000000021|000008335002|
000000021|000009624005|
000000021|000009218005|
000000021|000009796006|
000000021|000009616002|
000000021|000008335006|
000000021|000009796003|
000000021|000008366005|
000000021|000008366006|
000000021|000008366007|
000000021|000008366003|
000000021|000008335008|
000000021|000008335003|
000000021|000009616004|
000000021|000008886002|
000000021|000008886003|
000000021|000008886004|
000000021|000008886005|
000000021|000009796002|
000000021|000008886006|
000000021|000008886007|
000000021|000008335010|
000000021|000009796004|
000000021|000008335009|
000000021|000009218006|
000000021|000008335012|
000000021|000009218002|
000000021|000008366004|
000000021|000009218004|
000000021|000008335005|
000000021|000009624002|
000000022|000009796003|
000000022|000008366007|
000000022|000008366006|
000000022|000008335003|
000000022|000008366003|
000000022|000008335010|
000000022|000008335004|
000000022|000009796004|
000000022|000009796002|
000000022|000008366004|
000000022|000009218004|
000000022|000008335009|
000000022|000008335005|
000000022|000009218002|
000000022|000008335012|
000000022|000008366005|
000000022|000008335008|
000000022|000009796006|
000000022|000009218006|
000000022|000009218005|
000000022|000008335002|
000000022|000009218003|
000000023|000008366003|
000000023|000008335008|
000000023|000009796004|
000000023|000008873006|
000000023|000008873002|
000000023|000009796003|
000000023|000008335003|
000000023|000008335012|
000000023|000008366005|
000000023|000009796006|
000000023|000008335009|
000000023|000008873004|
000000023|000008873007|
000000023|000009218004|
000000023|000008366004|
000000023|000008335002|
000000023|000008873005|
000000023|000009218006|
000000023|000009218002|
000000023|000009796002|
000000023|000009218005|
000000023|000008873003|
000000023|000008335006|
000000023|000008335005|
000000024|000009218004|
000000024|000009624005|
000000024|000008366006|
000000024|000008366003|
000000024|000008335003|
000000024|000009796004|
000000024|000008886002|
000000024|000009796002|
000000024|000008886003|
000000024|000008335008|
000000024|000008886004|
000000024|000008335012|
000000024|000008886005|
000000024|000008886006|
000000024|000008886007|
000000024|000008335009|
000000024|000008366007|
000000024|000008335005|
000000024|000009624002|
000000024|000009624003|
000000024|000009796006|
000000024|000008335002|
000000024|000009796003|
000000024|000009218006|
000000024|000008366004|
000000024|000008335006|
000000024|000009218002|
000000024|000009218005|
000000024|000008366005|
000000024|000008335010|
000000025|000009796006|
000000025|000009218006|
000000025|000009616002|
000000025|000009796004|
000000025|000008335009|
000000025|000009218004|
000000025|000008335008|
000000025|000009218005|
000000025|000008335003|
000000025|000008335010|
000000025|000009616004|
000000025|000008335012|
000000025|000009796003|
000000025|000008366005|
000000025|000008335005|
000000025|000008366006|
000000025|000008366007|
000000025|000008366003|
000000025|000009796002|
000000025|000008335011|
000000025|000009218002|
000000025|000008366004|
000000025|000008335006|
000000025|000008335002|
000000025|000009796007|
000000026|000009218002|
000000026|000008366002|
000000026|000009218005|
000000026|000008335005|
000000026|000008366004|
000000026|000008366003|
000000026|000008335002|
000000026|000009218004|
000000026|000009796004|
000000026|000008335007|
000000026|000008873003|
000000026|000008335009|
000000026|000009218006|
000000026|000008873002|
000000026|000008335003|
000000026|000008335012|
000000026|000009796006|
000000026|000009796002|
000000026|000008335008|
000000027|000009616002|
000000027|000009218004|
000000027|000009796003|
000000027|000008366005|
000000027|000008335006|
000000027|000009796004|
000000027|000009796007|
000000027|000008366004|
000000027|000008366006|
000000027|000008335002|
000000027|000009796005|
000000027|000008366007|
000000027|000009796002|
000000027|000009616004|
000000027|000009218005|
000000027|000008335012|
000000027|000009796006|
000000027|000008335003|
000000027|000008335008|
000000027|000008335010|
000000027|000008335009|
000000027|000008335005|
000000027|000009218002|
000000027|000008366003|
000000027|000009218006|
000000028|000008335009|
000000028|000008335005|
000000028|000009796006|
000000028|000009218004|
000000028|000008873005|
000000028|000008366004|
000000028|000008335003|
000000028|000008366002|
000000028|000009218006|
000000028|000008873007|
000000028|000009218002|
000000028|000008335006|
000000028|000008873003|
000000028|000009218005|
000000028|000009796002|
000000028|000008335008|
000000028|000008335012|
000000028|000008873002|
000000028|000008873006|
000000028|000008366003|
000000028|000009796004|
000000028|000008873004|
000000028|000008335007|
000000028|000008335002|
000000029|000008335009|
000000029|000008873005|
000000029|000009218002|
000000029|000009796004|
000000029|000008873004|
000000029|000008873006|
000000029|000009796006|
000000029|000008335008|
000000029|000008366002|
000000029|000008366004|
000000029|000008335012|
000000029|000009218005|
000000029|000008335007|
000000029|000008873003|
000000029|000009218004|
000000029|000008366003|
000000029|000008335005|
000000029|000009218006|
000000029|000008335002|
000000029|000009796002|
000000029|000008873007|
000000029|000008335003|
000000029|000008873002|
000000030|000008335007|
000000030|000009218005|
000000030|000009218002|
000000030|000009796006|
000000030|000008335012|
000000030|000008873003|
000000030|000008873004|
000000030|000008873002|
000000030|000008873007|
000000030|000009218004|
000000030|000008366004|
000000030|000008335008|
000000030|000008873006|
000000030|000009218006|
000000030|000009796004|
000000030|000008366002|
000000030|000008366003|
000000030|000008335005|
000000030|000009796002|
000000030|000008873005|
000000030|000008335003|
000000030|000008335002|
000000030|000008335009|
000000031|000008873004|
000000031|000008335012|
000000031|000008873007|
000000031|000009218004|
000000031|000008366004|
000000031|000008873002|
000000031|000008873006|
000000031|000008873005|
000000031|000009796002|
000000031|000009796004|
000000031|000008335009|
000000031|000008335008|
000000031|000009218005|
000000031|000008873003|
000000031|000008335002|
000000031|000009218002|
000000031|000008335003|
000000031|000008366003|
000000031|000008335005|
000000031|000009218006|
000000031|000008366002|
000000031|000008335007|
000000031|000009796006|
000000032|000008873006|
000000032|000008335007|
000000032|000009796006|
000000032|000008873004|
000000032|000009218006|
000000032|000008366003|
000000032|000008366002|
000000032|000008873007|
000000032|000009796004|
000000032|000008335009|
000000032|000009218004|
000000032|000008335003|
000000032|000008335012|
000000032|000009218002|
000000032|000009218005|
000000032|000008335002|
000000032|000008335006|
000000032|000009796002|
000000032|000008335008|
000000032|000008873005|
000000032|000008366004|
000000032|000008873003|
000000032|000008873002|
000000032|000008335005|
000000033|000008335002|
000000033|000008873004|
000000033|000009796004|
000000033|000008335012|
000000033|000008335005|
000000033|000008366005|
000000033|000009796006|
000000033|000008366004|
000000033|000009218006|
000000033|000009796003|
000000033|000008335009|
000000033|000008873006|
000000033|000008335006|
000000033|000008873005|
000000033|000009796002|
000000033|000008335003|
000000033|000009218005|
000000033|000008873003|
000000033|000009218002|
000000033|000008335008|
000000033|000008873002|
000000033|000008366003|
000000033|000009218004|
000000033|000008873007|
000000034|000008335012|
000000034|000008335002|
000000034|000008366005|
000000034|000008873003|
000000034|000008873007|
000000034|000008873004|
000000034|000008366003|
000000034|000008335003|
000000034|000008335005|
000000034|000008335009|
000000034|000009218002|
000000034|000008873002|
000000034|000008335008|
000000034|000009796004|
000000034|000009218004|
000000034|000009796003|
000000034|000009796006|
000000034|000008873005|
000000034|000009218005|
000000034|000009796002|
000000034|000008873006|
000000034|000008366004|
000000034|000009218006|
000000035|000008873004|
000000035|000008366005|
000000035|000008873006|
000000035|000009796006|
000000035|000008335005|
000000035|000008335008|
000000035|000008335003|
000000035|000008873002|
000000035|000009796002|
000000035|000008873003|
000000035|000008366004|
000000035|000008335002|
000000035|000008335012|
000000035|000009218006|
000000035|000009218002|
000000035|000009796004|
000000035|000008873005|
000000035|000008366003|
000000035|000009218005|
000000035|000009796003|
000000035|000009218004|
000000035|000008873007|
000000035|000008335009|
000000036|000009796002|
000000036|000008335002|
000000036|000008873006|
000000036|000008873003|
000000036|000009218006|
000000036|000009796006|
000000036|000008366004|
000000036|000008335003|
000000036|000008873004|
000000036|000009218002|
000000036|000009218005|
000000036|000009218004|
000000036|000009796003|
000000036|000008335005|
000000036|000008335012|
000000036|000008873007|
000000036|000009796004|
000000036|000008873002|
000000036|000008366003|
000000036|000008335008|
000000036|000008335009|
000000036|000008366005|
000000036|000008873005|
000000037|000009218006|
000000037|000008878004|
000000037|000009796002|
000000037|000009796006|
000000037|000009218004|
000000037|000008366002|
000000037|000009796004|
000000037|000008335009|
000000037|000008335005|
000000037|000008878007|
000000037|000008335008|
000000037|000008366003|
000000037|000008366004|
000000037|000008335012|
000000037|000009218002|
000000037|000008335007|
000000037|000008335003|
000000037|000008878005|
000000037|000009218005|
000000037|000008335002|
000000038|000008335008|
000000038|000009218005|
000000038|000009218006|
000000038|000009796002|
000000038|000008878005|
000000038|000008366004|
000000038|000008335003|
000000038|000008335007|
000000038|000008366003|
000000038|000008335009|
000000038|000008878004|
000000038|000008335012|
000000038|000008878007|
000000038|000008335002|
000000038|000008366002|
000000038|000008335005|
000000038|000009796004|
000000038|000009796006|
000000038|000009218004|
000000038|000009218002|
000000039|000008335002|
000000039|000008366002|
000000039|000008335005|
000000039|000009796002|
000000039|000009218005|
000000039|000009218004|
000000039|000008335009|
000000039|000009218002|
000000039|000008366003|
000000039|000009796004|
000000039|000009796006|
000000039|000008335007|
000000039|000008335003|
000000039|000009218006|
000000039|000008335008|
000000039|000008366004|
000000039|000008335012|
000000040|000008366003|
000000040|000009218005|
000000040|000008335008|
000000040|000008335009|
000000040|000008878007|
000000040|000009796004|
000000040|000009796002|
000000040|000008366004|
000000040|000008878002|
000000040|000008878004|
000000040|000009218002|
000000040|000008335002|
000000040|000008878003|
000000040|000008366002|
000000040|000009218004|
000000040|000008878005|
000000040|000008335007|
000000040|000008335012|
000000040|000009218006|
000000040|000008335005|
000000040|000008335003|
000000040|000009796006|
000000041|000009796004|
000000041|000008335009|
000000041|000008335007|
000000041|000008878003|
000000041|000008366002|
000000041|000008878007|
000000041|000009218006|
000000041|000008335005|
000000041|000008366003|
000000041|000008335012|
000000041|000008878004|
000000041|000008335003|
000000041|000009218005|
000000041|000008335002|
000000041|000008878002|
000000041|000009218002|
000000041|000008366004|
000000041|000008335008|
000000041|000008878005|
000000041|000009796006|
000000041|000009218004|
000000041|000009796002|
000000042|000008366004|
000000042|000008335008|
000000042|000008335012|
000000042|000008878007|
000000042|000008878004|
000000042|000009796002|
000000042|000008335009|
000000042|000008366002|
000000042|000009796006|
000000042|000008878003|
000000042|000008335007|
000000042|000008335005|
000000042|000008878005|
000000042|000008878002|
000000042|000008335003|
000000042|000008366003|
000000042|000009218006|
000000042|000009796004|
000000042|000009218004|
000000042|000009218002|
000000042|000008335002|
000000042|000009218005|
000000043|000008878007|
000000043|000008366004|
000000043|000008878004|
000000043|000008335003|
000000043|000008878002|
000000043|000009796002|
000000043|000008335009|
000000043|000008335012|
000000043|000008878005|
000000043|000009218005|
000000043|000008366002|
000000043|000009218004|
000000043|000009218002|
000000043|000008335002|
000000043|000008335007|
000000043|000008335005|
000000043|000008366003|
000000043|000009796006|
000000043|000008335008|
000000043|000008878003|
000000043|000009218006|
000000043|000009796004|
000000044|000009796006|
000000044|000008366005|
000000044|000009218005|
000000044|000009218006|
000000044|000008335003|
000000044|000008335010|
000000044|000009218004|
000000044|000008335012|
000000044|000008366004|
000000044|000008366006|
000000044|000008335008|
000000044|000009796003|
000000044|000009218002|
000000044|000009796002|
000000044|000009796004|
000000044|000008366003|
000000044|000008335005|
000000044|000008335002|
000000044|000008335009|
000000044|000008366007|
000000045|000008366004|
000000045|000009218004|
000000045|000008366005|
000000045|000009796002|
000000045|000009796003|
000000045|000008335006|
000000045|000008335003|
000000045|000008335002|
000000045|000008335010|
000000045|000008366003|
000000045|000009796004|
000000045|000009218002|
000000045|000008335012|
000000045|000009218005|
000000045|000009616004|
000000045|000009796006|
000000045|000009616002|
000000045|000008335005|
000000045|000008335009|
000000045|000009218006|
000000045|000008366007|
000000045|000008335008|
000000045|000008366006|
000000046|000009218004|
000000046|000009218005|
000000046|000008366003|
000000046|000009796004|
000000046|000008335009|
000000046|000009796006|
000000046|000008878003|
000000046|000008366004|
000000046|000008878007|
000000046|000008878004|
000000046|000008335007|
000000046|000008335012|
000000046|000009218002|
000000046|000008878005|
000000046|000008335002|
000000046|000008366002|
000000046|000008878002|
000000046|000009218006|
000000046|000008335003|
000000046|000008335008|
000000046|000008335005|
000000046|000009796002|
000000049|000008878007|
000000049|000009796006|
000000049|000009218004|
000000049|000008335003|
000000049|000008335008|
000000049|000008366002|
000000049|000009796002|
000000049|000008335009|
000000049|000008878005|
000000049|000009218005|
000000049|000008335005|
000000049|000008366004|
000000049|000009796004|
000000049|000008878004|
000000049|000008335002|
000000049|000008335012|
000000049|000008366003|
000000049|000009218002|
000000049|000009218006|
000000049|000008335007|
000000050|000008335003|
000000050|000009218004|
000000050|000008878004|
000000050|000008366002|
000000050|000008366003|
000000050|000008335008|
000000050|000008335005|
000000050|000009796006|
000000050|000008878007|
000000050|000008366004|
000000050|000009796004|
000000050|000008335007|
000000050|000008335002|
000000050|000008878005|
000000050|000009218002|
000000050|000009218006|
000000050|000008335009|
000000050|000008335012|
000000050|000009218005|
000000050|000009796002|
000000051|000009218005|
000000051|000008335008|
000000051|000009218002|
000000051|000009796002|
000000051|000008366004|
000000051|000008335009|
000000051|000009218004|
000000051|000008335005|
000000051|000009796006|
000000051|000009218006|
000000051|000009796004|
000000051|000008366003|
000000051|000008335002|
000000051|000008335012|
000000051|000008335003|
000000052|000008878007|
000000052|000008335009|
000000052|000009796002|
000000052|000008335003|
000000052|000008335007|
000000052|000008335008|
000000052|000009218004|
000000052|000009796004|
000000052|000009218002|
000000052|000008366002|
000000052|000008878005|
000000052|000008878003|
000000052|000009218006|
000000052|000008366004|
000000052|000008335012|
000000052|000008366003|
000000052|000008335002|
000000052|000008335005|
000000052|000009218005|
000000052|000008878002|
000000052|000008878004|
000000052|000009796006|
000000053|000008335012|
000000053|000009796002|
000000053|000008366003|
000000053|000008335003|
000000053|000008366002|
000000053|000008335009|
000000053|000009218002|
000000053|000008366004|
000000053|000008335008|
000000053|000009796004|
000000053|000009218006|
000000053|000008335002|
000000053|000008335005|
000000053|000009218004|
000000053|000008335007|
000000053|000009796006|
000000053|000009218005|
000000054|000008335007|
000000054|000008366003|
000000054|000008366002|
000000054|000008335005|
000000054|000009796004|
000000054|000009218004|
000000054|000009218006|
000000054|000008335003|
000000054|000008335008|
000000054|000008335009|
000000054|000009796006|
000000054|000009218005|
000000054|000009218002|
000000054|000008335002|
000000054|000008366004|
000000054|000008335012|
000000054|000009796002|
000000055|000009218005|
000000055|000008335009|
000000055|000008366003|
000000055|000008366004|
000000055|000009796006|
000000055|000009218002|
000000055|000008335003|
000000055|000008335002|
000000055|000008335007|
000000055|000008366002|
000000055|000008335012|
000000055|000008335005|
000000055|000009218004|
000000055|000009796002|
000000055|000009218006|
000000055|000008335008|
000000055|000009796004|
000000056|000009218005|
000000056|000008335008|
000000056|000009796004|
000000056|000008366004|
000000056|000009796006|
000000056|000008335012|
000000056|000009218006|
000000056|000008335007|
000000056|000008335003|
000000056|000009218002|
000000056|000008335005|
000000056|000008366002|
000000056|000008335009|
000000056|000009218004|
000000056|000008366003|
000000056|000008335002|
000000056|000009796002|
000000057|000008873003|
000000057|000009218005|
000000057|000008335003|
000000057|000008873006|
000000057|000008873002|
000000057|000008873005|
000000057|000009218006|
000000057|000008335008|
000000057|000008366003|
000000057|000008335002|
000000057|000008335007|
000000057|000008335009|
000000057|000009796002|
000000057|000009218002|
000000057|000008366004|
000000057|000009796004|
000000057|000008335005|
000000057|000008366002|
000000057|000009796006|
000000057|000008335012|
000000057|000008873004|
000000057|000009218004|
000000057|000008873007|
000000059|000008366004|
000000059|000009218005|
000000059|000009218006|
000000059|000008335008|
000000059|000008335005|
000000059|000009796004|
000000059|000008335002|
000000059|000008335009|
000000059|000008335003|
000000059|000008366003|
000000059|000009218002|
000000059|000009796006|
000000059|000009796002|
000000059|000009218004|
000000059|000008335012|
000000060|000008352007|
000000060|000008491006|
000000060|000009191003|
000000060|000008375003|
000000060|000008491003|
000000060|000008527003|
000000060|000008527004|
000000060|000008352003|
000000060|000008335012|
000000060|000009218005|
000000060|000008527005|
000000060|000008352004|
000000060|000009844004|
000000060|000009791005|
000000060|000008479004|
000000060|000008483006|
000000060|000008475007|
000000060|000008495002|
000000060|000009734002|
000000060|000009241004|
000000060|000008389002|
000000060|000008389007|
000000060|000009734003|
000000060|000009852006|
000000060|000008335002|
000000060|000008491005|
000000060|000008483002|
000000060|000009187003|
000000060|000008527007|
000000060|000008775002|
000000060|000008352002|
000000060|000008531002|
000000060|000008475002|
000000060|000009852004|
000000060|000009844006|
000000060|000009218003|
000000060|000009852003|
000000060|000008475005|
000000060|000008491007|
000000060|000008487002|
000000060|000008483005|
000000060|000008531006|
000000060|000008479002|
000000060|000009218002|
000000060|000009844005|
000000060|000009844007|
000000060|000009241005|
000000060|000008479003|
000000060|000008352006|
000000060|000008389006|
000000060|000008475003|
000000060|000009218006|
000000060|000008523007|
000000060|000009734004|
000000060|000008475004|
000000060|000008483004|
000000060|000008527002|
000000060|000008335004|
000000060|000008389003|
000000060|000008335010|
000000060|000008487007|
000000060|000008475006|
000000060|000008335009|
000000060|000008375007|
000000060|000008335005|
000000060|000008375002|
000000060|000008375004|
000000060|000008487003|
000000060|000009836006|
000000060|000008352005|
000000060|000009844002|
000000060|000009218004|
000000060|000009191002|
000000060|000008491002|
000000060|000008531007|
000000060|000009791004|
000000060|000008375006|
000000060|000008531004|
000000060|000008375005|
000000060|000008527006|
000000060|000008335008|
000000060|000008523002|
000000060|000009852002|
000000060|000009836002|
000000060|000009844003|
000000060|000008491004|
000000060|000008531003|
000000060|000008335003|
000000060|000009836003|
000000060|000009836004|
000000060|000009836005|
000000060|000008779003|
000000060|000008389004|
000000060|000009791003|
000000060|000008389005|
000000060|000008531005|
000000060|000008483003|
000000060|000008523003|
000000061|000008487007|
000000061|000008475003|
000000061|000009218002|
000000061|000008491002|
000000061|000008352006|
000000061|000009218004|
000000061|000009191002|
000000061|000008335008|
000000061|000009852003|
000000061|000008479003|
000000061|000008483004|
000000061|000009187003|
000000061|000008779003|
000000061|000008475004|
000000061|000009852006|
000000061|000008479002|
000000061|000008527004|
000000061|000009844002|
000000061|000008375007|
000000061|000008483005|
000000061|000008475006|
000000061|000008775002|
000000061|000008475002|
000000061|000009852004|
000000061|000008483002|
000000061|000008375006|
000000061|000008531002|
000000061|000008483006|
000000061|000008487002|
000000061|000008352007|
000000061|000009791004|
000000061|000008531003|
000000061|000009791003|
000000061|000008335005|
000000061|000008491007|
000000061|000008531004|
000000061|000008527002|
000000061|000009218005|
000000061|000008335012|
000000061|000008389004|
000000061|000009734004|
000000061|000009844003|
000000061|000008389002|
000000061|000008389005|
000000061|000009734003|
000000061|000008475005|
000000061|000008495002|
000000061|000008531005|
000000061|000008531007|
000000061|000008389006|
000000061|000009791005|
000000061|000009734002|
000000061|000008389007|
000000061|000009836005|
000000061|000009836004|
000000061|000008483003|
000000061|000009836003|
000000061|000008527005|
000000061|000009836002|
000000061|000008375003|
000000061|000009218006|
000000061|000009844007|
000000061|000008375004|
000000061|000009844006|
000000061|000008527006|
